-11.94,-5.34,7.72,19.82,-154.1,237.93,8.61,-0.2,1.58,111.0,-2.56,14.37
-19.62,-0.14,19.1,139.7,-115.97,180.72,8.1,-0.83,1.23,96.36,3.26,15.6
-19.62,14.87,15.55,-179.82,-20.37,-46.56,8.05,-2.35,1.04,68.13,12.38,13.76
-19.62,13.56,4.27,-250.14,5.18,-250.14,8.42,-3.04,1.43,49.76,15.74,13.24
-10.07,19.62,-3.29,-250.14,-113.13,-250.14,9.54,-2.58,1.74,43.18,12.83,16.93
-0.13,19.62,-4.38,-250.14,-250.14,-250.14,10.32,-0.96,2.17,38.69,12.44,15.73
19.62,19.62,-18.1,-250.14,-250.14,-250.14,10.95,0.71,1.41,41.55,9.79,8.48
19.62,19.62,-19.62,-124.44,-111.18,-250.14,10.87,1.72,3.14,56.9,8.9,-5.94
19.62,16.84,-19.62,-250.14,143.65,92.06,10.87,1.8,3.27,71.46,5.4,-24.18
19.62,-7.03,-19.62,-57.57,247.22,178.57,8.44,-1.28,1.65,63.17,-5.4,-21.71
18.13,-1.25,-14.25,250.13,34.37,1.08,6.11,-3.21,1.48,36.68,-9.42,0.85
19.62,1.82,-8.79,250.13,-92.21,-29.39,6.63,-3.05,2.98,32.52,-4.22,18.2
19.62,0.47,-6.03,186.28,-46.02,37.98,8.87,-1.98,2.61,30.34,1.79,20.34
19.58,-1.27,-5.67,113.81,38.01,106.61,11.58,-0.33,1.7,20.0,9.11,16.76
14.99,-1.67,-6.36,94.27,52.85,161.36,12.35,0.53,1.74,9.52,4.48,15.12
11.72,-3.13,-5.5,101.89,39.05,170.11,11.02,0.2,1.65,8.31,-2.16,9.89
10.55,-3.05,-5.15,110.4,20.31,162.54,9.41,-0.24,1.29,8.57,-2.05,3.67
10.53,-3.11,-4.36,112.49,34.31,167.0,8.92,-0.88,1.47,8.22,-1.95,-0.31
8.95,-2.78,-3.48,116.89,79.07,177.6,9.17,-1.14,1.52,5.71,-2.56,-0.45
7.23,-1.93,-2.97,131.5,104.11,184.85,9.75,-0.88,1.18,-0.44,-3.53,-0.85
5.27,-1.59,-1.79,132.75,111.85,190.53,10.06,-0.72,1.2,-4.91,-7.47,-1.73
3.77,-1.49,-1.15,115.51,110.51,204.0,10.0,-0.55,1.45,-8.56,-11.49,-3.69
2.31,-2.01,-0.1,93.97,105.09,217.85,9.65,-0.65,1.14,-13.83,-16.31,-6.07
-0.19,-2.68,0.55,85.56,60.79,209.56,9.71,-0.66,1.18,-16.25,-22.35,-8.18
-2.79,-2.69,1.7,85.01,-1.4,205.56,10.01,-0.69,1.28,-18.95,-29.52,-8.01
-6.28,-5.11,4.97,82.44,-31.03,234.47,9.87,-0.79,1.05,-26.53,-35.41,-6.98
-9.37,-5.97,10.67,65.05,26.64,245.34,9.03,-0.75,1.01,-35.8,-35.7,-6.51
-18.32,-5.62,17.79,18.38,52.86,232.57,8.4,-0.84,0.91,-42.78,-31.2,-5.11
-19.62,-1.91,19.62,46.92,-7.92,34.62,8.38,-1.07,0.55,-55.71,-26.05,-1.76
-19.62,5.55,17.61,-205.4,-12.53,-250.14,9.2,-1.35,0.33,-70.94,-19.85,1.4
-19.62,13.54,10.51,-232.31,-63.38,-250.14,10.27,-1.33,0.82,-86.69,-16.92,3.08
-5.51,19.62,2.66,-224.34,-117.21,-250.14,10.74,-1.25,1.36,-98.32,-16.04,3.91
0.46,19.62,-6.56,-250.14,-250.14,-250.14,10.64,-0.52,1.94,-101.56,-15.5,4.39
19.62,19.62,-16.07,-250.14,-128.19,-250.14,10.43,-0.08,1.55,-102.53,-13.03,1.68
19.62,19.62,-12.09,-250.14,250.13,-250.14,9.81,-0.22,2.03,-99.72,-10.89,-6.18
19.62,18.43,-12.56,-49.56,250.13,-95.72,9.43,-0.87,2.37,-91.73,-13.37,-19.43
9.05,14.36,-6.09,157.73,250.13,-130.43,9.19,-1.26,1.85,-91.2,-20.98,-31.2
4.5,16.57,-1.29,227.86,-125.05,-129.6,7.37,-0.75,1.73,-98.37,-33.69,-26.34
9.45,13.79,0.02,78.6,-250.14,-88.93,7.25,-0.73,1.75,-100.18,-35.0,-12.74
14.45,9.88,1.79,-49.82,-250.14,-73.75,8.29,-0.07,0.95,-112.47,-25.47,-6.44
12.91,8.98,0.0,-166.11,-130.33,-62.27,9.51,0.16,0.75,-122.63,-15.34,-4.34
10.08,8.7,-2.84,-250.14,-54.22,-70.25,9.91,0.32,0.89,-120.5,-11.94,-4.34
9.49,9.34,-7.44,-250.14,-57.47,-108.79,10.36,0.4,0.72,-124.14,-6.47,-4.56
11.07,11.27,-12.39,-250.14,-115.95,-125.93,10.68,1.4,-0.2,-142.2,-2.53,-6.25
12.78,12.87,-16.15,-250.14,-172.54,-112.66,9.34,0.98,0.1,-141.13,-1.22,-2.76
12.85,9.78,-16.12,-250.14,-184.19,-121.01,8.21,-0.15,-0.04,-135.19,3.82,1.34
11.79,11.49,-15.39,-250.14,-194.92,-129.96,8.23,-0.56,0.06,-137.59,7.03,-1.19
9.84,12.62,-15.71,-250.14,-218.38,-146.91,9.17,-0.96,0.14,-141.75,11.6,-7.84
8.98,12.38,-15.29,-250.14,-247.08,-159.61,9.14,-0.92,0.6,-150.57,20.98,-16.73
9.11,12.05,-15.36,-250.14,-250.14,-149.18,8.93,-0.52,1.02,-161.72,26.2,-24.07
9.0,12.42,-14.83,-243.1,-245.76,-116.37,9.26,-0.51,1.94,-168.5,27.56,-27.11
8.42,11.81,-15.23,-244.5,-219.34,-84.73,10.02,-0.63,1.86,-177.69,27.6,-27.73
6.28,9.95,-15.09,-224.68,-210.45,-59.95,10.27,-0.47,2.49,-186.82,29.77,-28.27
4.41,9.41,-14.41,-187.83,-239.61,-49.53,9.99,-0.09,2.15,-189.25,32.25,-27.89
4.94,8.8,-12.76,-162.74,-250.14,-57.51,9.63,0.09,2.88,-185.55,34.08,-29.44
5.03,9.66,-12.1,-121.16,-250.14,-62.98,10.29,1.58,2.53,-178.03,28.95,-31.69
5.64,9.58,-10.12,-107.38,-228.52,-58.26,10.55,1.24,2.62,-175.75,21.08,-36.66
5.12,9.83,-9.15,-89.17,-193.45,-44.5,9.78,0.65,2.5,-178.44,17.46,-39.29
4.91,8.8,-7.92,-86.24,-166.56,-26.16,9.18,-0.07,2.27,-173.44,11.47,-34.67
4.35,8.0,-7.03,-75.07,-161.34,-5.72,8.65,0.31,3.15,-164.92,5.27,-21.39
3.94,8.0,-5.76,-58.62,-164.56,7.13,8.61,0.42,2.47,-163.11,3.01,-13.05
3.83,8.09,-4.72,-39.89,-165.85,9.24,9.87,0.58,1.37,-159.4,3.63,-11.67
3.65,8.64,-4.31,-30.03,-165.08,7.52,10.99,1.6,1.98,-148.35,2.4,-10.68
3.41,9.61,-4.35,-31.43,-166.31,10.1,11.18,1.32,0.87,-136.99,2.09,-9.76
3.5,10.03,-4.29,-45.33,-164.73,21.88,9.88,1.25,1.12,-121.67,-2.72,-4.77
3.11,9.92,-4.39,-60.13,-151.76,28.12,7.79,0.72,1.18,-102.92,-4.9,-1.71
2.82,9.55,-4.45,-67.66,-152.9,32.68,6.96,0.5,0.21,-85.82,-4.32,-1.41
2.94,8.85,-4.46,-61.29,-151.37,26.71,7.04,0.13,0.25,-76.14,1.53,-6.53
3.18,8.23,-4.34,-43.75,-143.91,12.0,8.28,0.21,0.46,-71.59,12.74,-4.22
3.64,7.61,-4.08,-22.1,-129.25,-2.89,9.51,-0.17,0.13,-72.46,17.24,0.36
4.26,7.41,-3.9,-7.94,-105.77,-11.66,11.29,-0.24,2.76,-77.89,35.97,1.2
4.63,7.43,-3.77,-1.63,-80.17,-9.93,11.41,-1.62,2.2,-89.62,26.56,12.19
4.98,7.71,-3.38,5.77,-51.05,-4.21,11.4,-0.75,2.61,-93.85,20.02,21.72
4.54,8.97,-3.14,13.32,-37.57,4.13,9.55,1.58,0.81,-78.16,12.01,17.6
3.96,10.61,-3.11,18.84,-46.26,12.27,7.03,1.74,1.89,-55.02,4.05,9.31
3.64,10.45,-2.68,20.81,-66.26,16.94,5.59,1.34,1.84,-31.18,7.2,4.84
3.78,9.74,-2.3,29.35,-86.55,19.22,6.98,0.85,1.81,-12.04,9.65,4.63
4.08,9.58,-2.15,29.66,-93.82,16.64,10.31,-0.26,1.79,1.95,10.55,12.73
4.21,9.12,-1.81,18.91,-84.97,7.91,12.87,-0.86,0.5,8.6,1.49,13.06
4.51,8.73,-1.94,4.16,-65.48,-0.15,14.38,-2.1,1.33,9.33,-7.19,4.92
5.04,8.46,-2.16,-14.68,-37.06,-8.43,11.56,-2.08,0.94,2.36,-7.75,-2.33
5.14,8.26,-2.56,-31.66,-5.38,-14.88,9.6,-1.25,1.32,1.4,-4.55,-1.0
5.37,8.32,-2.98,-39.18,23.15,-17.68,8.77,-0.75,1.19,1.75,-3.73,2.82
5.41,8.41,-3.39,-37.14,40.46,-18.34,8.96,-0.6,1.08,-1.1,-1.66,5.74
5.25,8.3,-3.75,-26.18,40.71,-12.34,9.7,-0.7,0.8,-3.71,-2.73,7.45
5.04,8.6,-3.84,-12.48,32.16,0.45,10.18,-0.78,0.86,-2.48,-7.44,6.78
4.69,8.85,-3.67,-1.9,21.72,11.85,10.52,-0.86,0.5,2.02,-14.43,3.7
4.41,9.32,-3.71,4.22,14.77,19.54,10.49,-0.25,0.29,5.65,-18.01,1.65
4.08,9.47,-3.56,6.36,13.26,24.56,10.1,-0.26,0.37,10.97,-22.77,-0.07
3.64,9.26,-3.55,9.12,13.26,27.15,9.43,0.04,0.45,18.02,-25.1,-0.92
3.38,8.92,-3.49,14.82,16.49,27.06,8.61,-0.18,-0.05,27.8,-26.63,0.6
3.41,8.52,-3.33,23.32,23.81,22.13,8.47,-0.05,-0.34,37.47,-26.16,2.63
3.29,8.26,-3.14,32.37,37.05,13.73,8.43,-0.24,-0.14,43.47,-24.97,2.67
3.23,8.16,-3.01,40.47,55.94,6.26,8.22,-0.62,-0.34,48.31,-18.17,2.3
2.97,8.22,-2.8,44.47,75.46,-0.74,8.21,-0.08,-1.35,58.9,-10.59,-0.2
2.7,8.45,-2.7,41.42,96.16,-9.6,8.55,0.23,-0.71,66.74,-1.81,-3.42
2.51,8.23,-2.66,33.15,114.89,-18.66,9.41,0.64,-0.94,80.38,7.08,-1.57
2.19,7.89,-2.9,24.99,126.62,-26.79,10.72,0.99,-0.87,86.24,9.94,5.4
2.18,7.9,-3.47,18.13,127.46,-32.21,10.63,0.1,1.49,87.37,3.95,14.67
2.92,8.75,-4.76,8.42,112.09,-30.13,10.39,-0.31,2.54,84.05,1.52,24.54
4.66,10.17,-6.17,-12.6,96.4,-11.0,9.98,-0.7,2.48,75.25,-3.59,30.21
6.5,11.5,-8.72,-22.79,78.3,27.53,9.31,-1.16,1.51,70.55,-7.05,30.79
7.91,13.26,-10.31,-3.73,85.67,92.87,8.99,-0.18,1.15,86.4,-3.76,31.36
8.95,13.86,-10.78,67.47,113.92,147.95,8.19,0.67,2.16,100.39,-7.37,30.58
8.99,14.83,-11.87,142.5,144.36,154.52,8.34,0.69,2.15,120.21,-15.37,25.83
8.83,14.02,-12.23,207.21,169.05,143.35,9.24,0.65,0.96,144.73,-13.49,23.7
7.94,13.09,-13.81,236.59,181.39,160.64,10.76,0.63,0.46,167.75,-7.76,29.27
9.02,10.65,-15.12,250.13,200.58,165.19,10.65,-0.3,3.62,191.55,-21.76,37.47
8.42,8.6,-15.74,250.13,199.38,161.31,10.61,-0.34,2.79,195.25,-18.85,30.84
8.44,7.98,-17.09,250.13,142.98,157.59,10.7,-1.83,1.72,200.27,-17.44,27.38
9.04,8.21,-17.61,250.13,88.77,154.17,10.37,-2.32,1.52,210.75,-11.01,28.37
10.72,8.36,-18.18,250.13,29.38,176.69,8.51,-1.5,0.9,221.19,-17.3,31.29
12.85,9.16,-17.17,250.13,-12.6,182.7,7.54,-0.48,1.59,221.46,-13.98,33.89
11.33,9.25,-14.58,250.13,-32.92,187.12,8.09,0.02,1.1,220.94,-11.82,40.8
11.37,8.54,-13.06,250.13,-37.37,183.83,9.32,-0.12,1.79,219.45,-11.42,46.01
11.85,7.62,-11.05,250.13,-23.3,179.72,10.28,-0.4,2.37,210.18,-11.45,47.07
10.66,5.74,-8.33,250.13,6.81,189.89,9.55,-0.98,2.83,204.34,-13.07,47.61
9.81,4.01,-6.8,250.13,28.22,182.89,8.28,-1.31,3.18,195.79,-14.31,48.42
9.65,3.08,-6.2,250.13,37.31,173.92,7.52,-1.55,3.37,181.75,-13.69,43.56
8.12,1.6,-5.47,250.13,43.29,161.56,8.4,-1.13,3.07,167.51,-19.05,40.11
7.64,-0.15,-3.88,248.09,35.81,148.61,9.93,-0.47,3.93,158.33,-12.01,39.36
7.85,-2.08,-1.82,210.73,50.31,133.96,10.64,-0.52,4.01,160.55,-11.69,40.21
7.56,-2.02,-3.23,155.1,50.42,135.97,10.42,-0.9,4.18,158.94,-7.73,35.05
6.62,-2.57,-3.63,97.02,-2.07,149.12,10.36,-1.4,3.65,145.74,-4.37,23.67
6.26,-3.94,-3.06,81.74,-74.18,155.37,10.19,-1.97,2.92,136.5,-1.45,13.79
6.06,-4.62,-2.01,84.81,-98.37,150.21,9.34,-1.9,3.23,132.02,-0.18,10.35
6.89,-3.87,-1.01,93.61,-92.6,142.63,9.0,-1.76,2.77,127.56,-1.05,12.4
7.76,-3.17,0.17,91.12,-44.19,131.45,8.99,-1.67,2.37,120.77,-4.28,15.08
6.55,-2.32,0.9,74.14,8.95,140.19,9.1,-1.75,2.26,114.46,-6.02,15.99
4.47,-1.74,1.03,49.96,6.24,165.21,9.47,-1.58,2.06,111.18,-11.24,14.39
2.56,-0.66,1.35,19.77,-31.4,191.4,9.55,-1.08,1.91,105.62,-12.15,12.25
0.56,0.14,1.9,-13.28,-79.63,211.35,9.16,-1.06,1.64,100.42,-10.0,8.96
-2.68,-0.96,4.13,-29.78,-109.35,228.4,8.71,-1.25,1.42,93.76,-9.12,6.4
-10.14,-2.07,7.7,6.27,-111.37,243.76,8.17,-1.36,1.49,86.84,-4.24,4.52
-19.62,-0.17,12.32,90.02,-166.62,201.4,7.62,-2.09,1.12,75.83,1.75,5.34
-19.62,4.26,12.7,-36.49,-225.15,-115.5,7.63,-2.51,1.0,57.79,10.98,4.92
-19.62,11.02,8.63,-250.14,-206.32,-250.14,8.54,-3.41,0.73,37.18,20.08,3.0
-13.4,19.62,3.04,-250.14,-250.14,-250.14,9.25,-2.79,1.39,24.6,27.5,-1.38
-2.17,19.62,-4.33,-250.14,-250.14,-250.14,10.23,-1.92,2.0,24.81,35.66,-7.69
19.62,19.62,-10.61,-250.14,-181.73,-250.14,12.0,-1.06,2.0,21.98,41.85,-10.21
19.62,18.4,-17.36,-250.14,214.18,-250.14,12.96,-0.43,2.15,10.75,41.21,-19.07
19.62,4.71,-19.03,-117.04,250.13,-75.28,12.72,-0.9,2.75,9.25,28.09,-38.8
19.62,3.32,-13.46,0.56,68.32,47.38,9.54,-1.96,1.58,5.98,-1.74,-34.55
19.62,-0.85,-11.68,72.37,-130.05,23.35,6.7,-2.12,1.91,1.82,-20.17,-8.51
19.62,-1.44,-7.28,105.44,-70.52,22.44,5.12,-1.36,2.42,8.2,-21.5,8.42
19.62,-1.73,-5.67,113.08,126.4,53.13,6.15,-0.08,2.28,4.44,-12.05,11.79
19.62,-1.53,-4.98,89.32,245.76,83.77,9.34,0.25,1.98,-2.66,-1.29,6.25
12.82,-2.46,-4.85,76.75,124.91,141.0,12.2,0.09,1.58,-7.24,-3.11,3.95
12.74,-3.63,-3.4,76.25,-25.48,174.51,12.76,-0.36,1.62,-9.72,-9.37,1.21
12.82,-3.64,-2.0,80.31,-45.59,181.18,10.66,-0.43,1.76,-11.28,-14.18,0.56
11.27,-3.25,-1.69,74.81,4.04,191.02,9.01,-0.68,1.75,-17.08,-15.86,0.06
9.1,-2.39,-1.15,74.71,58.74,197.02,8.18,-0.96,1.89,-23.27,-15.91,-2.51
6.34,-1.74,-1.04,85.88,78.71,194.99,8.65,-1.02,1.98,-25.48,-14.71,-4.97
4.3,-1.71,-0.57,87.19,67.36,193.18,9.68,-0.68,2.18,-26.27,-13.85,-6.3
3.7,-2.09,0.22,84.01,44.18,195.21,10.41,-0.33,1.79,-27.69,-12.22,-5.92
4.0,-2.26,1.03,82.28,55.67,192.12,10.47,-0.56,1.87,-30.67,-14.25,-6.27
1.59,-2.48,2.01,74.87,62.11,192.72,10.1,-0.42,1.57,-31.8,-20.69,-6.08
-1.92,-3.39,3.04,51.03,18.87,208.11,9.55,-0.53,1.28,-35.68,-24.95,-6.11
-6.75,-5.97,8.36,53.68,-10.61,228.83,8.91,-0.47,1.26,-39.56,-26.17,-3.78
-10.15,-5.31,15.48,32.68,76.19,203.47,8.43,-0.73,0.95,-49.53,-24.14,1.07
-19.62,-2.43,19.62,-82.96,155.47,113.48,8.35,-1.55,1.04,-63.68,-19.21,2.69
-19.62,1.12,19.62,-224.46,169.3,-91.06,8.28,-1.99,0.29,-84.54,-11.75,2.53
-19.62,7.54,10.0,-210.27,-19.49,-250.14,8.49,-2.36,0.49,-104.1,-3.67,0.53
-14.33,19.62,3.34,-186.98,-171.4,-250.14,9.22,-2.22,1.37,-116.61,-2.76,-5.05
-4.74,19.62,-5.71,-226.26,-250.14,-250.14,10.1,-1.6,2.49,-123.01,-6.65,-11.32
19.62,19.62,-19.62,-250.14,-250.14,-250.14,10.6,-0.9,1.84,-135.48,-3.02,-21.89
19.62,17.4,-11.85,-182.75,83.6,-250.14,10.17,-1.26,2.26,-131.77,2.81,-35.2
14.32,18.45,-11.0,-59.44,250.13,-114.6,9.52,-1.99,2.18,-123.19,-2.27,-48.07
9.09,16.06,-6.29,34.13,217.79,-173.03,9.06,-1.62,1.59,-134.43,-8.88,-56.5
9.05,13.91,-2.99,90.3,7.54,-216.66,8.21,-0.2,2.47,-117.14,-23.63,-43.34
11.78,12.32,-0.16,82.77,-61.72,-193.6,7.86,0.62,2.65,-96.83,-31.12,-24.53
10.65,9.87,-0.72,-26.95,-52.17,-162.89,8.68,1.21,1.71,-99.08,-25.38,-17.66
8.38,10.26,-5.51,-172.66,-102.43,-101.42,9.37,1.14,1.74,-123.67,-12.91,-19.01
11.24,10.96,-11.02,-250.14,-117.42,-83.37,9.59,0.46,1.27,-131.93,-5.32,-19.77
16.03,6.89,-12.01,-250.14,-96.79,-129.05,9.96,0.08,1.34,-127.3,-2.78,-20.18
17.46,8.66,-14.54,-227.94,-113.05,-141.77,11.03,0.46,0.65,-150.56,-0.5,-26.18
17.95,10.81,-14.16,-222.59,-142.63,-126.4,10.64,0.78,1.26,-163.67,3.29,-22.35
16.31,7.14,-12.57,-228.71,-176.7,-95.72,8.82,0.31,1.38,-160.52,11.35,-13.18
15.64,7.84,-12.37,-213.18,-210.02,-80.88,8.34,0.86,1.64,-157.97,15.75,-13.02
14.45,9.27,-11.8,-236.75,-232.65,-56.04,8.74,0.92,0.87,-150.56,11.89,-14.07
12.91,8.99,-10.86,-250.14,-213.29,-30.44,9.06,1.0,0.62,-145.03,13.94,-15.02
9.99,8.5,-11.15,-250.14,-202.94,-22.03,9.46,1.22,0.15,-145.3,15.15,-17.14
7.53,7.56,-10.95,-247.82,-231.89,-23.97,9.64,0.86,0.97,-141.93,14.85,-17.91
6.05,7.43,-10.8,-236.7,-250.14,-26.4,10.49,-0.4,0.53,-145.43,12.6,-19.46
5.5,7.86,-11.31,-237.47,-250.14,-19.67,10.39,-1.93,1.16,-152.4,8.55,-23.75
5.91,8.31,-12.05,-230.7,-250.14,-7.56,9.26,-2.25,2.35,-164.11,6.05,-32.19
6.58,7.95,-11.88,-214.25,-249.82,-3.79,9.4,-2.11,2.47,-165.0,-1.63,-34.3
7.24,8.09,-11.15,-190.74,-203.71,-8.4,9.99,-1.69,3.47,-162.41,-9.58,-29.01
6.07,8.08,-10.07,-166.43,-165.82,-13.54,9.9,-0.39,3.2,-163.33,-6.57,-24.81
5.53,8.65,-9.68,-144.36,-150.74,-19.73,9.44,0.38,3.22,-165.95,1.08,-19.89
6.16,8.71,-9.65,-127.63,-153.02,-12.59,9.82,0.61,2.53,-164.67,6.06,-15.11
6.22,8.33,-8.76,-105.95,-152.04,2.83,10.24,1.28,2.71,-153.91,9.04,-11.03
5.67,8.18,-7.95,-83.89,-152.88,17.69,10.16,1.56,2.2,-143.66,8.68,-7.92
4.85,7.98,-7.45,-76.14,-162.95,24.79,9.72,1.62,1.57,-134.39,5.81,-7.56
4.68,7.78,-7.17,-77.44,-175.2,29.76,9.18,1.78,1.14,-120.65,-0.93,-4.89
4.63,7.5,-7.06,-76.66,-180.77,34.12,8.41,1.52,0.91,-103.65,-3.63,-1.42
4.47,7.04,-6.87,-67.94,-179.43,37.08,8.01,0.8,0.58,-90.68,-3.18,2.17
4.02,6.62,-6.56,-53.73,-176.38,35.08,7.76,0.27,-0.07,-82.75,2.98,4.37
3.94,6.39,-6.43,-38.62,-168.18,29.12,7.64,-0.02,-0.29,-77.14,11.0,4.45
4.3,6.34,-6.05,-28.02,-148.99,19.91,8.13,-0.01,-0.17,-72.31,19.25,3.98
4.32,6.5,-5.64,-25.42,-122.51,11.18,9.0,0.11,0.16,-66.15,25.09,5.24
4.36,6.75,-5.43,-24.03,-98.97,5.18,9.59,-0.26,0.47,-63.08,26.24,4.73
4.47,7.34,-5.6,-21.44,-83.04,-0.04,10.31,-0.99,1.41,-69.27,31.85,4.02
4.87,7.79,-5.71,-16.21,-77.5,4.18,10.71,-1.59,1.88,-74.6,34.98,12.04
5.48,7.76,-4.98,-0.12,-70.93,9.61,10.37,-0.86,2.46,-74.02,29.42,16.51
5.57,8.4,-4.24,17.03,-62.93,12.18,9.18,-0.08,2.23,-57.54,21.59,12.1
5.0,9.19,-3.31,27.07,-61.35,11.84,8.87,1.37,1.66,-37.47,13.6,7.03
4.45,9.55,-2.75,24.15,-72.16,8.49,9.08,2.24,1.36,-18.32,10.03,-1.49
4.74,8.99,-2.73,5.34,-85.23,-0.81,9.53,1.12,1.75,-4.31,9.08,-7.34
5.42,8.48,-3.0,-16.45,-80.3,-10.14,10.36,-0.82,2.15,4.73,11.07,-6.48
5.87,7.61,-2.94,-33.76,-58.31,-12.18,11.28,-1.75,1.27,8.66,9.79,-0.53
6.07,7.34,-3.33,-39.88,-30.93,-9.13,11.13,-1.77,1.53,6.3,5.68,2.5
5.58,7.26,-3.67,-40.13,-11.31,-9.88,10.14,-1.27,1.06,0.69,3.56,4.52
5.44,7.42,-3.86,-35.2,-4.47,-14.75,9.56,-0.72,1.01,-2.08,1.61,9.08
5.42,7.83,-4.16,-33.37,-3.08,-17.47,9.2,-0.29,0.92,1.69,-0.11,11.22
5.49,7.96,-4.17,-31.76,3.92,-15.63,9.45,0.12,0.81,8.82,-4.37,10.0
5.29,8.16,-4.11,-24.84,15.24,-11.98,9.95,0.35,0.63,14.76,-10.63,6.5
5.0,8.32,-4.07,-14.2,27.57,-11.91,10.37,0.19,0.51,22.01,-18.67,5.72
4.69,8.39,-3.86,-5.44,39.66,-15.98,10.26,0.09,0.24,32.94,-28.69,5.47
4.23,8.25,-3.75,-0.42,49.36,-19.6,10.35,0.31,-0.02,40.99,-36.51,3.44
3.65,8.23,-3.66,4.47,56.65,-23.01,9.75,0.58,0.11,53.42,-40.19,1.11
3.55,8.26,-3.28,7.36,65.73,-32.0,9.24,0.73,-0.88,67.23,-39.84,1.76
3.47,8.2,-3.09,6.59,84.89,-47.21,8.4,0.89,-0.76,77.24,-38.66,-1.04
3.83,8.28,-3.21,5.56,110.44,-64.05,9.0,0.74,-0.74,85.66,-36.56,-1.66
4.36,8.26,-3.53,-1.79,145.64,-72.95,10.51,-0.26,0.5,85.79,-32.6,8.34
4.65,8.16,-3.99,-5.02,184.87,-66.64,10.94,-1.05,1.09,78.58,-29.35,21.73
4.87,8.28,-4.59,1.08,217.31,-52.3,9.85,-0.74,0.87,71.12,-25.61,30.77
4.69,9.07,-4.88,7.89,236.92,-37.8,8.88,-0.57,0.84,67.34,-19.4,33.76
3.92,9.85,-5.06,32.4,232.63,-20.59,8.61,-0.65,1.33,69.4,-16.56,31.91
3.87,10.7,-4.61,46.85,213.0,0.92,8.55,-0.47,1.69,80.45,-14.18,22.98
4.07,11.28,-4.4,46.9,198.47,10.34,8.83,-0.5,0.81,93.15,-7.25,14.57
4.7,11.02,-5.15,42.63,184.69,17.31,8.9,-0.34,1.49,105.49,-1.85,12.2
5.58,11.09,-5.75,37.6,172.32,33.63,8.98,-0.55,1.89,103.26,-3.34,10.48
6.3,10.59,-6.44,40.02,156.92,69.63,9.74,-0.43,0.28,106.45,-6.85,6.51
6.52,10.29,-6.85,55.88,144.92,109.95,10.46,-1.16,1.38,122.82,-5.61,13.01
6.43,10.11,-7.63,77.72,122.4,134.73,9.94,-1.39,1.4,123.68,-8.04,15.31
7.39,10.26,-8.44,94.39,105.75,147.5,9.33,-0.91,1.2,121.98,-9.95,14.37
7.74,9.35,-9.28,119.37,100.44,169.53,9.42,-0.53,1.66,131.02,-10.73,18.63
8.13,8.8,-10.89,170.05,85.02,183.61,9.18,-0.29,1.49,137.24,-9.04,20.41
7.69,7.53,-11.26,213.31,93.84,168.22,9.32,-0.94,1.07,144.77,-4.32,22.41
8.72,7.11,-12.16,250.13,106.14,130.77,9.76,-1.03,0.76,154.69,-4.11,26.56
9.34,6.17,-13.8,250.13,111.02,105.71,9.71,-1.21,0.81,164.0,-4.63,29.9
10.46,6.09,-15.35,250.13,74.95,105.08,9.21,-1.14,1.12,167.62,-3.66,31.67
12.48,6.03,-15.4,250.13,46.08,116.15,8.67,-1.19,1.28,168.58,-2.25,33.09
13.97,5.79,-14.65,250.13,59.44,122.44,8.3,-1.35,1.28,167.1,0.37,34.69
14.04,5.78,-13.75,250.13,94.63,131.82,8.14,-1.77,1.26,165.34,3.46,36.34
14.75,6.97,-13.1,250.13,83.63,159.77,8.55,-2.02,1.25,162.72,4.71,38.77
15.24,6.5,-12.01,250.13,36.93,183.52,9.81,-1.94,1.22,158.35,2.02,40.17
15.7,5.84,-10.09,250.13,25.6,199.6,10.53,-1.51,1.57,153.26,-3.48,36.61
15.85,6.39,-8.73,250.13,37.47,215.9,9.68,-1.18,3.01,147.66,-6.47,31.33
14.83,5.91,-6.99,250.13,50.08,242.3,8.83,-1.21,2.71,141.53,-5.31,31.21
12.61,3.57,-5.22,250.13,43.15,250.13,8.78,-1.28,2.82,132.45,-5.3,30.55
12.81,2.67,-4.3,250.13,50.99,250.13,9.34,-1.17,2.61,121.27,-5.61,25.05
11.72,2.08,-2.75,227.96,73.69,250.13,10.33,-0.91,2.66,117.44,-3.88,22.18
9.4,0.25,-1.93,174.27,74.88,250.13,10.28,-0.67,3.13,121.82,-2.55,22.49
6.42,-1.19,-1.07,134.56,42.82,250.13,9.64,-0.91,3.32,122.67,-0.06,21.54
5.57,-2.14,-0.63,98.83,-9.88,242.4,9.69,-1.11,3.14,119.18,0.79,17.07
5.03,-3.33,0.06,67.31,-39.49,231.91,9.98,-1.01,2.6,114.07,-0.13,10.77
4.67,-4.65,0.59,50.27,-39.87,230.84,9.88,-0.74,2.41,114.31,1.44,4.71
2.96,-4.85,0.89,47.09,-21.93,231.4,9.8,-0.65,3.07,117.09,3.85,-0.47
0.78,-3.66,0.39,36.39,-21.27,240.34,9.45,-0.16,2.62,119.34,5.38,-2.66
-1.96,-1.89,0.15,-1.31,-37.92,250.13,9.23,-0.03,2.48,117.85,5.53,-3.67
-5.59,-1.55,1.8,-23.84,-66.72,250.13,9.06,-0.05,2.48,117.81,6.29,-3.59
-10.41,-1.38,4.07,0.54,-81.04,250.13,9.01,-0.07,2.5,114.86,10.37,-4.39
